fid,gfk,bezgfk,ofl,bezofl,aog,aug,hoh,bat,bezbat,nam,baw,bezbaw,zus,bezzus,gkn,des,bezdes,lag,namlag,hnr,pnr,lnr,bezeich,uuid,id,gmlid,gmlid_code,name,name_codes,descriptio,creation_d,terminatio,relative_t,relative_1,last_modif,updating_p,reason_for,lineage,building_i,blknr,bez,bezname,plr,blktypname,ewk,area,datum
"477",,,,,"13",,,"1300",Hochhausgebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY500006X8,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"478","2120",Werkstatt,,,"1",,,,,,,,,,"11000004035710007","4200",Aus Katasterkarten digitalisiert,"03571",Quedlinburger Straße 7,"7",,,AX_Gebaeude,DEBE04YY50000Fou,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"479","2520",Gebäude zur Elektrizitätsversorgung,,,"1",,,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","46",AX_Gebaeude,DEBE04YY500006cf,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"483",,,,,,,,"2500",Auskragende/zurückspringende Geschosse,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002YEN,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"485","2520",Gebäude zur Elektrizitätsversorgung,,,"1",,,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","47",AX_Gebaeude,DEBE04YY50000MFB,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"493",,,,,,,,"9999",Sonstiges,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002Ym1,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"494",,,,,,,,"2610",Durchfahrt im Gebäude,,,,,,,,,,,,,,AX_Bauteil,DEBE04AL4tn00006,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"502",,,,,,,,"9999",Sonstiges,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002YTm,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"527",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000BZX,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"536",,,,,"2",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000Cgc,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"547",,,,,,,,"9999",Sonstiges,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002YTJ,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"572",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000QoC,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"582",,,,,"4",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY500005zc,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"594",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY500002FE,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"623",,,,,"21",,,"1300",Hochhausgebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000Rtk,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"632","2200",Sonstiges Gebäude für Gewerbe und Industrie,,,"1",,,,,,,,,,"11000004035710015","4200",Aus Katasterkarten digitalisiert,"03571",Quedlinburger Straße 15,"15",,,AX_Gebaeude,DEBE04YY50000L0M,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"639",,,,,"4",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04AL4tn00002,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"658","2520",Gebäude zur Elektrizitätsversorgung,,,"4",,,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","38",AX_Gebaeude,DEBE04YY50000FxA,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"660","2521",Elektrizitätswerk,,,"16",,true,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","1",AX_Gebaeude,DEBE04YY500001dN,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"680","2522",Umspannwerk,,,"5",,,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","11",AX_Gebaeude,DEBE04YY500007Es,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"699",,,"1400",Aufgeständert,"14",,,"1300",Hochhausgebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000Eyq,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"711",,,,,,,,"2500",Auskragende/zurückspringende Geschosse,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002YZW,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"725",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000PSV,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"728",,,,,,,,"9999",Sonstiges,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002YKc,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"735",,,,,"4",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000Nw2,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"740",,,,,"11",,,"1300",Hochhausgebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000Lro,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"770",,,,,"2",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000QB0,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"775",,,,,"17",,,"1300",Hochhausgebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000QzM,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"780","2520",Gebäude zur Elektrizitätsversorgung,,,"6",,,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","45",AX_Gebaeude,DEBE04YY50002Xum,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"799","2465",Tiefgarage,"1200",Unter der Erdoberfläche,,"1",,,,,,,,,"11000004009260013","4200",Aus Katasterkarten digitalisiert,"00926",Darwinstraße,,"13","1",AX_Gebaeude,DEBE04YY500006OJ,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"800","1010",Wohnhaus,,,"7",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004035710047","4200",Aus Katasterkarten digitalisiert,"03571",Quedlinburger Straße 47,"47",,,AX_Gebaeude,DEBE04YY5000038E,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"811",,,,,,,,"9999",Sonstiges,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002YY9,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"817","1010",Wohnhaus,,,"2",,,,,,"9999",Sonstiges,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","3",AX_Gebaeude,DEBE04YY500003wK,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"836",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000L1F,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"839",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY500006jq,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"859",,,,,,,,"9999",Sonstiges,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002YU7,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"874","2120",Werkstatt,,,"1",,,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","13",AX_Gebaeude,DEBE04YY50000HXT,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"883",,,,,"2",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000Coj,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"890","2521",Elektrizitätswerk,,,"10",,true,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","33",AX_Gebaeude,DEBE04YY50000Bxh,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"898",,,,,"6",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY500006U2,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"906",,,,,"17",,,"1300",Hochhausgebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000Hbq,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"911",,,,,,,,"2610",Durchfahrt im Gebäude,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002YXu,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"916","2142",Speichergebäude,,,"1",,,,,,,,,,"11000004035710015","4200",Aus Katasterkarten digitalisiert,"03571",Quedlinburger Straße,,"15","1",AX_Gebaeude,DEBE04YY500006Xo,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"923","2142",Speichergebäude,,,"1",,,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","30",AX_Gebaeude,DEBE04YY50000OXX,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"927","2120",Werkstatt,,,"2",,,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","10",AX_Gebaeude,DEBE04YY50000I1y,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"930","2142",Speichergebäude,,,"1",,,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","19",AX_Gebaeude,DEBE04YY50000Gyq,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"948",,,,,,,,"2610",Durchfahrt im Gebäude,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002Yii,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"949","2521",Elektrizitätswerk,,,"7",,,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","9",AX_Gebaeude,DEBE04YY50000PJ1,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"972",,,,,,,,"9999",Sonstiges,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002YCG,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"987",,,,,"10",,,"1300",Hochhausgebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000IvY,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"988",,,,,"3",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY500005Oy,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1002",,,,,,,,"9999",Sonstiges,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002Y0w,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1015","2521",Elektrizitätswerk,,,"6",,,,,Kraftwerk Charlottenburg (stillgelegt),,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord 5,"5",,,AX_Gebaeude,DEBE04YY500002TA,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1037",,,,,"1",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000DQJ,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1039","2120",Werkstatt,,,"2",,,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","12",AX_Gebaeude,DEBE04YY50000KQ3,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1040","2010",Gebäude für Handel und Dienstleistungen,,,"1",,,,,,,,,,"11000004009260013","4200",Aus Katasterkarten digitalisiert,"00926",Darwinstraße,,"13","2",AX_Gebaeude,DEBE04YY500003Ns,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1068",,,,,"1",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY500007fs,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1075",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY500004Cj,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1077","2200",Sonstiges Gebäude für Gewerbe und Industrie,,,"4",,,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","17",AX_Gebaeude,DEBE04YY50000IFv,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1078","2100",Gebäude für Gewerbe und Industrie,,,"5",,,,,,,,,,"11000004035710011","4200",Aus Katasterkarten digitalisiert,"03571",Quedlinburger Straße 11,"11",,,AX_Gebaeude,DEBE04YY50000MXB,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1102","2520",Gebäude zur Elektrizitätsversorgung,,,"1",,,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","29",AX_Gebaeude,DEBE04YY5000077d,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1114",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE00YYJA00001z,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1118","2200",Sonstiges Gebäude für Gewerbe und Industrie,,,"1",,,,,,,,,,"11000004035710007","4200",Aus Katasterkarten digitalisiert,"03571",Quedlinburger Straße,,"7","1",AX_Gebaeude,DEBE04YY500008mc,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1129",,,,,,,,"9999",Sonstiges,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002YoP,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1133","2000",Gebäude für Wirtschaft oder Gewerbe,,,"1",,,,,,,,,,"11000004002520011","9998",Nach Quellenlage nicht zu spezifizieren,"00252",Am Spreebord,,"11",,AX_Gebaeude,DEBE04YY500001xw,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1141","2142",Speichergebäude,,,"3",,,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","4",AX_Gebaeude,DEBE04YY50000Qsu,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1147","2142",Speichergebäude,,,"1",,,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","31",AX_Gebaeude,DEBE04YY50000B1M,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1160",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000L0z,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1161","2111",Fabrik,,,"3",,,,,,,,,,"11000004002520009","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord 9,"9",,,AX_Gebaeude,DEBE04YY5000070W,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"1166","2520",Gebäude zur Elektrizitätsversorgung,,,"7",,,,,,,,,,"11000004002520005","4200",Aus Katasterkarten digitalisiert,"00252",Am Spreebord,,"5","35",AX_Gebaeude,DEBE04YY50000MHu,,,,,,,,,,,,,,,,"021061","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"130373.609375000000000",2003/06/18 00:00:00.000
"864","2465",Tiefgarage,"1200",Unter der Erdoberfläche,,"2",,,,,,,,,"11000004035710001","4200",Aus Katasterkarten digitalisiert,"03571",Quedlinburger Straße,,"1","1",AX_Gebaeude,DEBE04YY500009mv,"571",UUID_6fdce0cc-ffd4-4ca5-b618-86a83669c592,,,,,2024/02/05 04:16:17.787,,,,2024/02/05 04:16:17.787,citydb_user,,,"546","021062","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"26549.175781250000000",1994/11/24 00:00:00.000
"26",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY500002Bw,"4365",DEB_LOD2_UUID_f158a36b-509b-4b38-96f6-8862321dae88_04c06d29-e616-403d-b96e-0e1a2463242e,,,,,2024/02/05 04:16:23.827,,,,2024/02/05 04:16:23.827,citydb_user,,,"3310","021062","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"26549.175781250000000",1994/11/24 00:00:00.000
"808",,,,,"6",,,"2500",Auskragende/zurückspringende Geschosse,,,,,,,,,,,,,,AX_Bauteil,DEBE00YYJA00001w,"4365",DEB_LOD2_UUID_f158a36b-509b-4b38-96f6-8862321dae88_04c06d29-e616-403d-b96e-0e1a2463242e,,,,,2024/02/05 04:16:23.827,,,,2024/02/05 04:16:23.827,citydb_user,,,"3310","021062","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"26549.175781250000000",1994/11/24 00:00:00.000
"519",,,,,"6",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000KWa,"4365",DEB_LOD2_UUID_f158a36b-509b-4b38-96f6-8862321dae88_04c06d29-e616-403d-b96e-0e1a2463242e,,,,,2024/02/05 04:16:23.827,,,,2024/02/05 04:16:23.827,citydb_user,,,"3310","021062","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"26549.175781250000000",1994/11/24 00:00:00.000
"650",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE00YYJA00001t,"4365",DEB_LOD2_UUID_f158a36b-509b-4b38-96f6-8862321dae88_04c06d29-e616-403d-b96e-0e1a2463242e,,,,,2024/02/05 04:16:23.827,,,,2024/02/05 04:16:23.827,citydb_user,,,"3310","021062","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"26549.175781250000000",1994/11/24 00:00:00.000
"247",,,,,"6",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000BpX,"4365",DEB_LOD2_UUID_f158a36b-509b-4b38-96f6-8862321dae88_04c06d29-e616-403d-b96e-0e1a2463242e,,,,,2024/02/05 04:16:23.827,,,,2024/02/05 04:16:23.827,citydb_user,,,"3310","021062","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"26549.175781250000000",1994/11/24 00:00:00.000
"361",,,,,"8",,,"1300",Hochhausgebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE00YYJA00001l,"4365",DEB_LOD2_UUID_f158a36b-509b-4b38-96f6-8862321dae88_04c06d29-e616-403d-b96e-0e1a2463242e,,,,,2024/02/05 04:16:23.827,,,,2024/02/05 04:16:23.827,citydb_user,,,"3310","021062","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"26549.175781250000000",1994/11/24 00:00:00.000
"307",,,,,"8",,,"1300",Hochhausgebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE00YYJA00001k,"4365",DEB_LOD2_UUID_f158a36b-509b-4b38-96f6-8862321dae88_04c06d29-e616-403d-b96e-0e1a2463242e,,,,,2024/02/05 04:16:23.827,,,,2024/02/05 04:16:23.827,citydb_user,,,"3310","021062","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"26549.175781250000000",1994/11/24 00:00:00.000
"98",,,,,"8",,,"1300",Hochhausgebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE00YYJA00001n,"4365",DEB_LOD2_UUID_f158a36b-509b-4b38-96f6-8862321dae88_04c06d29-e616-403d-b96e-0e1a2463242e,,,,,2024/02/05 04:16:23.827,,,,2024/02/05 04:16:23.827,citydb_user,,,"3310","021062","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"26549.175781250000000",1994/11/24 00:00:00.000
